Ped_id,Time,Ped_x,Ped_y,Ped_vel,Vel_level,Conflict_user,Conflict_id,Angle,Angle_level,Distance,PET
6355,20160,351.043829193705,40.5507495750247,1.44468152974541,1,2,7609,2.93953689108251+0i,0,8.6682318398054,6.00009874932987
6355,20163,351.043829193705,40.5507495750247,1.40872479848011,1,2,7609,3.2864930068006+0i,0,8.68296389103248,6.16370486300847
6355,20166,351.043829193705,40.5507495750247,1.3711441164661,1,2,7609,3.53044295839337+0i,0,8.70573555508795,6.34924910557582
6355,20169,351.043829193705,40.5507495750247,1.33227974204982,1,2,7609,3.66606322929933+0i,0,8.73576401264092,6.55700431142203
6355,20172,351.043829193705,40.5507495750247,1.29386172569114,1,2,7609,3.72273267253017+0i,0,8.7723517046121,6.77997619871336
6355,20175,351.043829193705,40.5507495750247,1.25553765726057,1,2,7609,3.77283307844226+0i,0,8.81503139429261,7.02092154967774
6355,20178,351.043829193705,40.5507495750247,1.2181735300444,1,2,7609,3.87334637518186+0i,0,8.8634137058257,7.27598612777495
6355,20181,351.043829193705,40.5507495750247,1.1832424654386,1,2,7609,4.04670528101045+0i,0,8.91721822302936,7.53625607894657
6355,20184,351.043829193705,40.5507495750247,1.15257186773853,1,2,7609,4.29277597200446+0i,0,8.97630810346802,7.78806801963725
6355,20070,351.043829193705,40.5507495750247,1.6810506238265,1,2,7624,0.441542764221225+0i,0,14.6868171302427,8.73668937870044
6355,20073,351.043829193705,40.5507495750247,1.65340295386976,1,2,7624,0.46992240418951+0i,0,13.8715263678019,8.38968282676394
6355,20076,351.043829193705,40.5507495750247,1.62805419915338,1,2,7624,0.358898822681564+0i,0,13.0655274589275,8.02524109192544
6355,20079,351.043829193705,40.5507495750247,1.6040568106977,1,2,7624,0.132492870081046+0i,0,12.2701359409619,7.64943975745154
6355,20082,351.043829193705,40.5507495750247,1.5798628048697,1,2,7624,0.150742347355698+0i,0,11.4868932239265,7.27081692696337
6355,20085,351.043829193705,40.5507495750247,1.55536112061911,1,2,7624,0.399037979239432+0i,0,10.7176046477633,6.8907500037658
6355,20088,351.043829193705,40.5507495750247,1.53291450279007,1,2,7624,0.564943519981168+0i,0,9.96449664472956,6.50036034403293
6355,20091,351.043829193705,40.5507495750247,1.51375625545693,1,2,7624,0.622701930337174+0i,0,9.23038880997826,6.09767178613049
6355,20094,351.043829193705,40.5507495750247,1.50005074919868,1,2,7624,0.564024358954777+0i,0,8.51906004053869,5.67918121776181
6355,20097,351.043829193705,40.5507495750247,1.49242770692787,1,2,7624,0.395410733603937+0i,0,7.83566371652595,5.25028025153425
6355,20100,351.043829193705,40.5507495750247,1.49146388077436,1,2,7624,0.144983435129504+0i,0,7.18734709269438,4.81898836796687
