Conflict,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,cluster,pet_max,pet_min,pet_mean,pet_std,dist_max,dist_std,dist_mean,dist_min,vel_max,vel_mean,vel_min,vel_std
1_8633_9522,0.0,0.0,0.0,0.0,0.0,0.0,0.5726407170295715,0.0,0.0,0.1966446489095688,0.0,0.22847141325473785,3,9.84157464295688,0.78075712322693,4.728751125574182,2.3916344294805723,13.3690578952877,3.6901789663063607,5.322307202298477,0.489117317005932,1.4313997180671698,1.0113227743598259,0.626465391675676,0.2802670598571296
2_8639_9432,0.05987554416060448,0.0,0.349118709564209,0.0,0.22250263392925265,0.0,0.0,0.366347998380661,0.0,0.0,0.0,0.0,1,9.5519337208281,1.5564519752061998,4.403036297834788,2.0984098429172002,11.581374436563802,2.9044860947594358,5.942905559894859,1.91497028824599,1.7513449893117905,1.341642962240625,1.02736628576433,0.20613689405021815
2_8639_9445,0.2937248945236206,0.0,0.09375889599323273,0.0,0.0,0.0,0.0,0.6097142100334167,0.0,0.0,0.0,0.0,1,9.988638506309867,3.72370697221043,5.941662936324492,2.069026709590647,11.204496252376499,2.0602207219765334,6.7298842432746735,4.57335348242051,1.48312169949864,1.1576406264326005,1.02260956312237,0.13329884428738228
2_8639_9453,0.10772062093019484,0.0,0.4845230877399445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4053317308425903,0.0,1,9.74064312194991,3.3607824276416403,6.253416573264186,2.2003330942021817,10.891049041621,2.0226119602681885,6.312596606927971,3.91704776039306,1.19517565168703,1.0332850421826514,0.8247197588699109,0.12361715430989562
1_8639_9469,0.0,0.0,0.0,0.0,0.0,0.0,0.7275561094284058,0.0,0.27036574482917786,0.0,0.0,0.0,3,9.79801845774772,4.47127357003499,6.247404318030944,1.6339625181211082,10.934522423139699,1.5574790414077988,7.7621444059334666,5.86526530923476,1.7513449893117905,1.2735351043766399,0.999490266528662,0.22109732695775416
1_8639_9508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6441847085952759,0.0,0.0,0.3528844714164734,0,9.62321942568498,2.64699641533574,6.047276259784296,2.1627111572192694,11.261386101036804,2.755169602485642,6.060921283640396,2.56652087311438,1.19517565168703,0.9783615007572808,0.8247197588699109,0.1301395775479254
1_8639_9529,0.0,0.0,0.0,0.08333459496498108,0.0,0.0,0.4149949252605438,0.0,0.0,0.4979391098022461,0.0,0.0,3,9.82767406269247,1.65829911270437,5.131856912936752,2.6409281354273912,9.47714815766499,2.297175759681367,5.612134833863451,2.15434868763068,1.29913154456035,1.154686125669931,0.964332770623912,0.12749742047995863
2_8643_9432,0.5545865297317505,0.0,0.0,0.0,0.0,0.0,0.0,0.3045833110809326,0.0,0.0,0.13874292373657227,0.0,1,9.930290297886009,6.37275487378506,8.05316680108911,1.1803686618774456,15.204291170142,1.9527211135751195,10.981915925675073,8.63553592062296,1.5311023861385802,1.3591135558869676,1.28372167237028,0.05969581882541978
2_8643_9445,0.9959439039230348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.98857949890998,8.869622621139222,9.310126128396083,0.3744071531414674,15.935007897983901,1.9668097880186526,12.465998627210231,11.0631487267209,1.63031058297381,1.3357092732952123,1.13316301143419,0.17610250470469535
2_8643_9461,0.0,0.0,0.997188150882721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.78038184585495,4.701478431479731,5.268260066485664,0.7261363898235472,9.415259031320133,0.6494005672514448,7.682834262043357,7.001076144200718,1.55444388418453,1.466986190803587,1.21012814253277,0.07115546971323423
1_8643_9469,0.0,0.0,0.0,0.0,0.0,0.0,0.9973884224891664,0.0,0.0,0.0,0.0,0.0,3,9.935318860415439,7.48231801009488,8.523871092917702,0.7656670417992016,13.5134723658322,0.7083909704163035,12.03886415864236,11.270154741364601,1.63031058297381,1.420482283942455,1.28372167237028,0.1202903527914476
1_8643_9476,0.0,0.0,0.0,0.0,0.0,0.0,0.9922096729278564,0.0,0.0,0.0,0.0,0.0,3,9.82504948982409,8.87826901662629,9.253012039932576,0.32023384659602,14.728389043826999,0.10320918538980697,14.53110468627131,14.414638219985001,1.63031058297381,1.571918249321975,1.49036088881447,0.04751246547596682
1_8643_9495,0.0,0.046869874000549316,0.0,0.4480983316898346,0.0,0.0,0.0,0.0,0.1954753398895264,0.3079278171062469,0.0,0.0,0,9.73403569468524,0.263862586125195,3.3030733624702373,2.8846071990038573,9.25678664454965,2.8346860248868446,4.036694672343735,0.387823622730109,1.55444388418453,1.3752456554731034,0.9451397758779498,0.19664541073201727
1_8643_9522,0.0,0.0,0.0,0.2614012062549591,0.0,0.0,0.0,0.0,0.3967479169368744,0.3397141695022583,0.0,0.0,0,9.63331901817882,0.581853032718243,4.211835796676853,2.6217046858511526,14.164710066798301,3.86980372587509,5.751666230326365,0.793045952102523,1.55444388418453,1.3604309035134097,0.9451397758779498,0.20903219720582686
2_8649_9432,0.0,0.0,0.0,0.0,0.3670801818370819,0.0,0.0,0.2733997702598572,0.0,0.0,0.3574801981449127,0.0,1,9.53492267415804,1.53066416043204,4.965199669809982,2.039348721469051,15.5715436530695,4.111214633599612,6.916695234034832,1.4424163977570803,1.74387406423045,1.2913367211058302,0.860241768335138,0.3122103794742917
2_8649_9445,0.14552365243434906,0.0,0.0,0.0,0.6139447689056396,0.0,0.0,0.238230973482132,0.0,0.0,0.0,0.0,1,9.98924764008711,1.45381719632034,4.368021362654145,2.5342048642738755,11.4439826232986,2.930858077978998,5.571754467393483,2.04338904030303,1.4154793546457698,1.311995518534938,1.14563008502999,0.06960283362356355
2_8649_9453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8773233294487,0.0,0.0,0.11965735256671906,0.0,1,9.8426682052951,5.8796727008558785,6.599465573930952,1.1000851539935368,10.5216757306773,1.5452424296326328,6.855928397172168,5.08944145904081,1.71656866664128,1.052705789827114,0.8440580039173401,0.2589869118066747
2_8649_9461,0.9647436141967772,0.003205128246918321,0.003205128246918321,0.003205128246918321,0.003205128246918321,0.003205128246918321,0.003205128246918321,0.003205128246918321,0.003205128246918321,0.003205128246918321,0.003205128246918321,0.003205128246918321,1,9.931590584463473,9.82101967863267,9.868329476333216,0.05698521327835835,17.4880509485286,0.21992258851757848,17.266212325029567,17.048257207199498,1.77500808982852,1.7497562894366867,1.71656866664128,0.030017070202305346
1_8649_9469,0.0,0.0,0.0,0.0,0.0,0.0,0.5712317228317261,0.0,0.4267324805259705,0.0,0.0,0.0,3,9.68850437069246,4.8690207915817805,6.258269748419999,1.20416953325967,13.3979841527962,2.1716284979903926,8.103828209615056,5.789912496296822,1.74387406423045,1.311130240729643,0.860241768335138,0.3023006249062145
1_8649_9476,0.0,0.3558355569839477,0.0,0.0,0.0,0.0,0.6406082510948181,0.0,0.0,0.0,0.0,0.0,3,9.91945659367159,6.55805348045245,8.463841792083203,1.2015867039085053,17.1546495610423,2.907432053481007,11.954010522144516,8.59790359808454,1.74387406423045,1.4001116875525987,1.15646177964226,0.1899353992422154
1_8649_9508,0.0,0.0,0.0,0.0,0.0,0.0,0.4666301310062408,0.0,0.0,0.0,0.0,0.5292239785194397,3,9.80478714742441,0.9014655585808092,3.8022051978264177,2.8796090799732843,8.27580906848944,2.2216707557379523,4.129773269396564,1.5150379249782198,1.77500808982852,1.2917978334417994,0.8440580039173401,0.3264556605679328
1_8649_9522,0.0,0.0,0.0,0.0,0.0,0.0,0.9891304969787598,0.0,0.0,0.0,0.0,0.0,3,9.716495639653036,8.467050531993939,8.971718475083334,0.46444377404136195,15.310779402867697,0.22999836819352729,14.982143604987979,14.6276397519003,1.77500808982852,1.6740348878735485,1.50544396811181,0.09146542055431238
1_8649_9529,0.0,0.0,0.0,0.0,0.0,0.0,0.9959439039230348,0.0,0.0,0.0,0.0,0.0,3,9.846968802129787,3.97323316978856,6.365860676763651,1.409475877247523,13.252338606551303,2.93391489414102,8.561409584678257,3.84602533730518,1.77500808982852,1.3230078916002168,0.967983798823932,0.29531286207315105
2_8655_9432,0.9973248839378356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.93104075846799,7.74152581613974,8.446501293002171,0.5687418132598716,16.6038314124073,1.5215041194765837,13.277113935395954,11.4436463892245,1.77463723864135,1.5704656420332443,1.3728632992663703,0.12697121003676937
2_8655_9445,0.7830494046211243,0.0,0.0,0.0,0.0,0.0,0.0,0.2154381275177002,0.0,0.0,0.0,0.0,1,9.74390468826923,6.57090256794023,7.885280433593869,0.8521162458079915,17.0768703010993,2.2141671215835297,11.790925928828331,9.466952056203963,1.77463723864135,1.4867253832634195,1.24272978208596,0.14505203313349138
2_8655_9453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939293265342712,0.0,2,9.77333889011511,9.04048565582171,9.24515510947677,0.19825645258755747,18.206016885501896,0.24728211344329995,17.677737094845337,17.4068326072749,1.97321312948725,1.9124620461121706,1.86282467948755,0.022163749016947853
2_8655_9461,0.0,0.0,0.4705364406108856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5274277925491333,0.0,2,8.73122948627628,4.39218972676793,6.444015132186156,1.7201401082119567,12.4932767347318,1.1557171832795297,9.529979643147554,8.464934825843589,1.97321312948725,1.5528352670509389,1.16276651067522,0.31073336903323345
1_8655_9469,0.0,0.0,0.0,0.0,0.0,0.0,0.9965752959251404,0.0,0.0,0.0,0.0,0.0,3,9.96926673624968,7.76258267194559,8.809218056152737,0.7692565521457058,15.5276484833814,0.5147337874680467,14.229572946344344,13.714528341226801,1.77463723864135,1.6231996823901236,1.49744573476652,0.0987857870663416
1_8655_9476,0.0,0.0,0.0,0.0,0.0,0.0,0.997258186340332,0.0,0.0,0.0,0.0,0.0,3,9.917428597325099,7.1662361420583895,8.08375885641721,0.7361522770369182,14.8224677864194,0.7565150470865885,12.746443834910703,12.0005064829362,1.77463723864135,1.5849815432286296,1.31800181364358,0.1225917340861206
1_8655_9495,0.0,0.0,0.0,0.28772881627082825,0.0,0.0,0.034073945134878166,0.0,0.5169954895973206,0.15984857082366946,0.0,0.0,0,8.307553721737209,0.16787282728957906,4.593514387396898,2.7394813491783903,12.536854608561098,3.6141814906620313,6.464539481793839,0.3162856186900481,1.97321312948725,1.5421792172905031,1.16276651067522,0.2838161332936516
1_8655_9522,0.0,0.0,0.0,0.19618989527225492,0.0,0.0,0.03585251420736313,0.0,0.3952279984951019,0.3713040947914124,0.0,0.0,0,9.793812458244421,0.5960028575149771,4.544643581183015,2.506663328556627,18.6997607055172,5.20959440750124,7.530847085708055,0.7304124310668291,1.97321312948725,1.5233797760210959,1.16276651067522,0.27904387254353596
2_8660_9432,0.3603749573230744,0.0,0.0,0.0,0.4448452293872833,0.0,0.0,0.1165543496608734,0.0,0.0,0.07669055461883545,0.0,1,9.94900986967689,0.20275227319993205,5.483824547053802,3.296121328192844,20.490040091985396,5.672703830925252,8.691250433848731,0.430054599724898,2.13203528924778,1.6693507919907848,1.06535964961643,0.3308914482130276
2_8660_9445,0.0750715360045433,0.0,0.0,0.0,0.4660098254680634,0.0,0.0,0.4571918845176697,0.0,0.0,0.0,0.0,1,9.74791293206774,1.5404413739419698,4.631611072706508,2.2700660191956463,17.3683453485797,4.886407274113504,8.053948194710221,2.06981844292838,2.06778930474277,1.6331141839917427,1.2373404227474,0.2631257449923811
2_8660_9453,0.1928720325231552,0.0,0.0,0.0,0.0,0.0,0.0,0.2563832998275757,0.0,0.0,0.5485013723373413,0.0,2,9.81660189968626,6.0469899192673005,7.257282993532769,1.1904352963897566,11.950046973087002,1.5653668397051297,8.432882516485025,6.62334388269919,1.2922628584147702,1.1608015804631753,1.0460432695428,0.08768735917098784
2_8660_9461,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.9733009338378906,0.002427184255793691,2,9.88110819422663,9.197856188148,9.512449607206545,0.2958990788349856,14.4870599510464,0.08773164426267595,14.383204703214298,14.283200890520199,1.57504745178707,1.51334399998093,1.4455059705616498,0.055942445958360475
1_8660_9469,0.0,0.02603326551616192,0.0,0.0,0.0,0.0,0.6246583461761475,0.0,0.08225534856319427,0.0,0.0,0.2657651603221893,3,9.846617850351027,2.08836933956098,5.384306713483307,2.228387359965204,17.682756472970606,3.7623328509125256,8.673224728678857,4.4524771289270895,2.13203528924778,1.670318213691491,1.01404118994564,0.3484289970638909
1_8660_9476,0.0,0.0,0.0,0.0,0.0,0.0,0.9966787099838256,0.0,0.0,0.0,0.0,0.0,3,9.558260020478249,5.634845213231912,6.874847393734896,0.8322662853176045,16.2315921489419,2.2286274374382704,12.288943574309627,8.98932435302696,2.06778930474277,1.7814854453126456,1.53128416907987,0.20128686883820873
1_8660_9508,0.0,0.14144369959831238,0.0,0.0,0.0,0.0,0.25891825556755066,0.0,0.3883039355278015,0.0,0.0,0.20867803692817688,0,9.92087531236389,1.9433672118663896,6.319104852268043,2.5222395119449663,12.7308175629991,3.167038730046252,7.174059687862567,2.16347271342277,1.28323531565137,1.12129131605272,1.0460432695428,0.0670329393846855
1_8660_9522,0.0019531247671693566,0.978515625,0.0019531247671693566,0.0019531247671693566,0.0019531247671693566,0.0019531247671693566,0.0019531247671693566,0.0019531247671693566,0.0019531247671693566,0.0019531247671693566,0.0019531247671693566,0.0019531247671693566,0,9.921453694235481,9.75388618119545,9.819744974749515,0.06829384893707216,15.991225509489801,0.08006288170801662,15.880511945103223,15.7897627118629,1.6270967280163702,1.6172404283482862,1.60307110205132,0.009751383555876328
2_8665_9432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3450253903865814,0.0,0.0,0.6511461138725281,0.0,2,9.394216146196461,6.218794357461388,6.96995417190531,0.8270567679464749,12.9666402934543,1.1759619001977708,10.241076278443405,9.04277860033719,1.76879874937976,1.4828123378541052,1.10427803824429,0.19810291509957495
2_8665_9445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959439039230348,0.0,2,9.997254696089081,7.768016901912531,8.917450582720985,0.8290144759703384,14.365181490846698,1.2036527527386607,12.106695595426409,10.464314909999803,1.62186569055379,1.374001591482684,1.04741123750152,0.21418848419560324
2_8665_9461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600320339202881,0.0,0.0,0.3382765352725983,0.0,1,9.75689311776012,5.05106376576395,6.331518839961015,0.967831575951311,10.279775421134,0.8019102878843788,7.697516828781196,7.04580486785819,1.50543666096582,1.2315783821189374,1.05359106603537,0.1496395971070871
1_8665_9469,0.0,0.7872082591056824,0.0,0.0,0.0,0.0,0.21016842126846316,0.0,0.0,0.0,0.0,0.0,0,9.96788294237538,9.37128522518943,9.582121924095727,0.18870611853697872,17.4413025048526,1.2873508747822333,14.608599004187296,12.562664347172001,1.7497499324261,1.5243872660541569,1.2651198358216498,0.1264777673547038
1_8665_9476,0.0,0.3899970054626465,0.0,0.0,0.0,0.0,0.0,0.0,0.605268120765686,0.0,0.0,0.0,0,9.99943590862706,8.534600756092251,9.032630291908985,0.4386802724212619,14.4181054924835,0.3501951980626718,13.762920036366856,13.3374524717258,1.62186569055379,1.5268140180844492,1.36600040935866,0.07762437212224674
1_8665_9495,0.0,0.02158338949084282,0.0,0.06984930485486984,0.0,0.0,0.0,0.0,0.15027183294296265,0.20068469643592834,0.0,0.5563852787017822,0,9.7555424438185,0.5965880816039139,3.2103326785765782,2.183891610659805,9.080564130998699,2.4667021167728858,3.9171212454866025,0.657109732725851,1.50543666096582,1.21887670454871,0.930810786103698,0.1567335617425519
1_8665_9522,0.0,0.0,0.0,0.2920803725719452,0.0,0.0,0.317624032497406,0.0,0.14357444643974304,0.24477557837963104,0.0,0.0,0,9.977277274735618,0.68905191397949,4.365844149278911,2.8535135947964463,11.765345248122197,3.0497152819834508,5.019094795728762,0.969815554096668,1.50543666096582,1.2343738285142392,0.76478564085645,0.22829790193905336
2_8671_9432,0.17722459137439728,0.0,0.0,0.0,0.5740723013877869,0.0,0.0,0.24634221196174624,0.0,0.0,0.0,0.0,1,9.83762580185948,0.413927381686198,4.358509251876614,2.9343425409783594,10.798801130641,3.130079471246283,5.648084038027579,0.727846927388957,1.8936415399766104,1.4649702660422355,0.9924230205408232,0.3283552104924474
2_8671_9445,0.19431233406066892,0.0,0.0,0.0,0.4334886968135834,0.0,0.0,0.3696363568305969,0.0,0.0,0.0,0.0,1,9.72070468797654,2.76116265089379,5.1908694337639965,2.3201532494291057,11.2968628316719,2.386371319371762,6.444281909898932,3.8790786424081,1.40487147367158,1.2832851137140313,1.14868569142372,0.10012938838173067
2_8671_9453,0.0,0.0,0.5340418815612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4636915624141693,0.0,1,9.6186850977044,3.0798017285253705,5.8425753829574765,2.095098417580594,14.0108039966746,2.5714687963438,7.9693703376784475,5.04742032231463,1.64681112157858,1.4008071754536655,1.1532870507608102,0.1631352746616561
2_8671_9461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965752959251404,0.0,2,9.98435049696803,8.33131779298907,9.013542776489802,0.47370271697802624,15.3888339666764,1.1084955869847284,13.19949554877222,12.122846773721099,1.64681112157858,1.466405368538305,1.26022249200803,0.12221705554898019
1_8671_9469,0.0,0.0,0.0,0.0,0.0,0.0,0.8010069727897644,0.0,0.0,0.0,0.0,0.19703687727451324,3,9.935963350319481,2.74588530541898,5.6019470876471,2.207119975980239,12.3560701550087,2.0958948065672636,7.3137834406020605,4.9413326087576515,1.8936415399766104,1.3963481125265804,0.9924230205408232,0.30703486119340134
1_8671_9476,0.001231527072377503,0.001231527072377503,0.001231527072377503,0.001231527072377503,0.001231527072377503,0.001231527072377503,0.9864532351493835,0.001231527072377503,0.001231527072377503,0.001231527072377503,0.001231527072377503,0.001231527072377503,3,9.996850746315321,8.48109342646016,9.242719386738184,0.5345580250098827,11.532231673085699,0.32510813964567686,11.054346913898849,10.603672400973,1.25027185384972,1.1977382275534287,1.15358646094984,0.034331603348711694
1_8671_9508,0.0,0.02748013660311699,0.0,0.16639214754104614,0.0,0.0,0.0,0.0,0.2691892385482788,0.534723699092865,0.0,0.0,0,9.972076340894038,0.58052335205204,4.274995351082633,2.4084752817109525,12.453691073570099,3.6294521896116745,6.081778792571311,0.5404756369164461,1.64681112157858,1.3439102259140323,0.931014463080542,0.2507868517955985
1_8671_9522,0.0,0.6682166457176208,0.0,0.0,0.0,0.0,0.0,0.0,0.3283493220806122,0.0,0.0,0.0,0,9.89798380125981,8.51102718331074,9.214196299910519,0.4245096486200982,15.294941615337999,0.6668754819627827,13.736141929894819,13.081910629821401,1.64681112157858,1.4942634405565742,1.33337881009992,0.10591917064963184
1_8671_9529,0.0,0.4643485844135285,0.0,0.0,0.0,0.0,0.0,0.0,0.5274005532264711,0.0,0.0,0.0,0,9.96346020483403,7.3400600530850815,8.949635179191729,0.9601106451463572,15.931891016201599,3.585707602653712,9.853169267710557,6.699237470256191,1.59903193154441,1.0822864333997573,0.912695185298988,0.2975023832591007
2_8676_9432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939293265342712,0.0,2,9.75951596918819,7.763426902454362,8.540641084024255,0.6760670787375904,13.3323168153612,0.889784720351853,11.509421595108893,10.6197624581885,1.45199613568311,1.3521145208639005,1.11151032884973,0.1075002184150157
2_8676_9445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962224960327148,0.0,2,9.95707813428901,5.9144820880216695,7.219041527771,0.9580708568630542,13.0493473571634,1.4451709894176208,9.820046598448602,8.34006810813799,1.58164462042015,1.3641801904027773,1.00636703048719,0.13001782346896973
2_8676_9461,0.0,0.0,0.3618262708187103,0.0,0.0,0.0,0.0,0.6367269158363342,0.0,0.0,0.0,0.0,1,8.57894439249534,3.75832545748223,4.678236886327015,0.9888103050903887,9.11136577689295,0.9866579392523328,5.962464362560997,4.95801318895621,1.4808400526447705,1.2899879568149513,1.03842740596229,0.13685191134832844
1_8676_9476,0.0,0.39586779475212097,0.0,0.0,0.0,0.0,0.0,0.0,0.6008121967315674,0.0,0.0,0.0,0,9.8419482454867,7.390488512390242,8.645509493413062,0.9031061379883626,12.8141671144937,0.42309913395482096,11.958046656961278,11.5069615604688,1.58164462042015,1.3947785189544142,1.17318535467924,0.12124883479082862
1_8676_9495,0.0,0.0,0.0,0.0,0.0,0.0,0.3657692968845368,0.0,0.03672763705253601,0.2851179242134094,0.0,0.3112910091876984,3,9.886759084103721,1.83540852937626,4.130636514143721,1.9054155005426159,9.219995553817,2.1672420750012846,5.19554019826578,2.27991143795372,1.4808400526447705,1.2727094890326853,0.93255994966452,0.1515658626687322
1_8676_9522,0.0,0.0,0.0,0.0,0.0,0.0,0.3500904440879822,0.0,0.18183891475200653,0.4659834206104279,0.0,0.0,0,9.552099329205461,2.00679390701282,4.951872702624566,2.392784250204251,12.1919080547341,2.650730387764628,5.904596141636297,2.8427556928044395,1.4808400526447705,1.2429309588729163,0.885775401476756,0.19934534911678994
2_8683_9432,0.10616897791624068,0.0,0.12621621787548065,0.0,0.0,0.1344819962978363,0.0,0.6313982009887695,0.0,0.0,0.0,0.0,1,9.81053629145127,0.8839639517642081,5.00943947134467,2.429515622750425,14.2381437428098,3.853084459369326,6.510687230139986,0.7865655816425501,1.56269650965254,1.2177608379670453,0.8806188415964241,0.23928764137320777
2_8683_9445,0.15154822170734406,0.0,0.0,0.0,0.0,0.0,0.0,0.8451316952705383,0.0,0.0,0.0,0.0,1,9.89804266967833,3.5607561276927,5.354350956802412,1.9855958850050086,10.737708233537099,2.2312294990300816,6.482163660740068,4.09956034881638,1.4827302774718505,1.226430840704613,0.943796965187238,0.18131500356135977
2_8683_9453,0.0,0.0,0.09192488342523576,0.0,0.0,0.0,0.0,0.4862105250358582,0.0,0.0,0.41956400871276855,0.0,1,9.857669979864689,3.3373531930203804,5.657101764050355,1.9192480751752083,13.0724546620169,2.722336576511368,7.1090181196164215,3.99781595719339,1.3309263758440302,1.2401589083611846,1.18334099054177,0.05145218519738877
2_8683_9461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997114360332489,0.0,2,9.97032250409168,7.81197823518297,8.839672981407563,0.7357455517806339,12.0041895819488,0.5118169866319952,10.951489672552583,10.3344829993673,1.3309263758440302,1.243424914617618,1.1389027098038798,0.06408458880935264
1_8683_9469,0.0,0.0,0.0,0.0,0.0,0.0,0.7762104868888855,0.0,0.0,0.2219417542219162,0.0,0.0,3,9.76425840316011,3.08697231395939,5.151477444525891,1.7357087612651392,12.7306850560835,2.7071395736744814,6.480855934782556,3.2478120791848903,1.56269650965254,1.239883105706126,0.8806188415964241,0.22748815414315132
1_8683_9476,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.9733009338378906,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,3,9.660297845499187,8.35636010086215,8.99351242598886,0.5623929016672647,12.021072293986,0.19770757069226894,11.791551626603924,11.5616346409301,1.38357305111077,1.31393327849541,1.2443790539633,0.060067422869030364
1_8683_9508,0.0,0.03327154368162155,0.0,0.0,0.0,0.0,0.7156378626823425,0.0,0.0,0.0,0.0,0.24810251593589785,3,9.82609384751719,1.8909533147293895,5.644831223757751,2.4652253931830725,11.7453384412859,2.878135644414727,6.793546640724101,2.34106802263992,1.23803586498112,1.2117855495575074,1.18334099054177,0.020951251267076528
1_8683_9522,0.0,0.9942468404769896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.93530711984609,9.21850807922839,9.50791610363642,0.23717940704324267,12.624416352809801,0.1135807741446399,12.33161530115369,12.2335126880277,1.3309263758440302,1.297585415049078,1.23150873625602,0.02721575026057085
1_8683_9529,0.0,0.0,0.0,0.0,0.0,0.0,0.9959439039230348,0.0,0.0,0.0,0.0,0.0,3,9.88812783139857,2.75417294345584,6.3163259803734215,2.1626849449007293,12.2271020478491,2.7414705917365723,7.711701705378266,3.28533428451505,1.23949128824835,1.2151130955481964,1.19285693090599,0.018849060122648493
2_8689_9445,0.07641907036304474,0.0,0.0,0.0,0.0,0.0,0.0,0.9216247797012328,0.0,0.0,0.0,0.0,1,9.85485059421431,4.68491478039671,6.428157367847407,1.190290959612318,12.7695927939348,1.692603076992116,8.914044208510393,7.11251269896531,1.61697045808217,1.394578064471682,1.13369153019655,0.14788313302589604
2_8689_9453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935747385025024,0.0,2,9.83984424213907,8.41387963323244,8.919933231693111,0.4823914593137946,14.6376098878353,0.4076973872553714,13.71514528069679,13.307916446651499,1.6138642215547498,1.540319410270235,1.4062860981792802,0.06436109291952632
2_8689_9461,0.0,0.0,0.909327268600464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08953788131475449,0.0,1,9.874656589989831,2.791063715281,4.614005865276606,1.6746621004760098,10.1542435877633,1.5169749059246955,5.6010363581841744,3.7492470234227904,1.6138642215547498,1.2571241168057876,1.00993290653312,0.18537708480493878
1_8689_9476,0.0,0.0,0.0,0.0,0.0,0.0,0.996776044368744,0.0,0.0,0.0,0.0,0.0,3,9.64014256520941,6.38804132806857,7.946849367368949,1.2155595368245797,11.686737289612301,0.45824481851213567,10.689572418967703,10.2014395951163,1.61697045808217,1.3696148780769124,1.09541988461672,0.16976141625010754
1_8689_9495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604871928691864,0.3938480615615845,0.0,0.0,0,9.85080650942238,2.57062803296384,5.590135608982858,2.142265669674867,11.015300490434198,2.1036260306350436,6.628420762120925,3.92279743494016,1.6138642215547498,1.2371539139170646,1.00993290653312,0.192477439086846
1_8689_9522,0.0,0.14351330697536469,0.0,0.0,0.0,0.0,0.0,0.0,0.4618513882160187,0.39290851354599,0.0,0.0,0,9.88538778472674,2.34993549591233,5.974570595500561,2.554923855856986,14.4862864325591,3.3719155053400014,6.7367584619867875,2.7303500554409,1.46542419458152,1.112121080712816,1.00624065071877,0.1189623090055066
2_8695_9432,0.19387736916542053,0.0,0.0,0.0,0.5361023545265198,0.0,0.0,0.2676592469215393,0.0,0.0,0.0,0.0,1,9.930388117590963,1.02970945550942,4.683210892090131,2.7900854814997036,11.009804675009502,2.991057550484334,5.8748520372809825,1.51293321575769,1.63636710665225,1.3449831414929645,0.948978432237566,0.25978132122094183
2_8695_9445,0.13156968355178833,0.0,0.0,0.0,0.5234771966934204,0.0,0.0,0.3421511650085449,0.0,0.0,0.0,0.0,1,9.758474535850539,2.6829515853429102,4.578156740121859,2.0637849695890855,10.724992918136,2.340137204546628,5.96125104819189,3.43128918174285,1.4718063238348,1.3229865056654542,1.09904400311081,0.09973417295034276
2_8695_9453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997114360332489,0.0,2,9.65874993040357,5.42937440759745,6.651550789792683,1.0562127209876764,10.9074268460115,1.7172857132080077,7.009830696761297,5.02539843859174,1.35047505576024,1.0486417676608801,0.8072117344195391,0.1587508671060978
1_8695_9469,0.0,0.0,0.0,0.0,0.0,0.0,0.9978482127189636,0.0,0.0,0.0,0.0,0.0,3,9.524403979576581,3.86146210383009,6.04535686995692,1.6793446191938364,12.442749703225301,1.9139909573987308,7.794858800827942,5.63064160980896,1.63636710665225,1.3242669357309356,0.948978432237566,0.22953441303852928
